0.757142000000002;
0.757142000000002;
0.757142000000002;
0.757142000000002;
0.757142000000002;
0.757142000000002;
0.757142000000002;
0.757142000000002;
0.757142000000002;
0.757142000000002;
0.714283999999999;
0.114272;
0.0285559999999983;
0.0285559999999983;
0.0285559999999983;
0.0285559999999983;
0.0285559999999983;
0.0285559999999983;
0.0285559999999983;
0.114272;
0.285704000000001;
0.285704000000001;
0.371420000000001;
0.371420000000001;
0.371420000000001;
0.628568;
0.628568;
0.800000000000001;
0.800000000000001;
0.800000000000001;
0.800000000000001;
0.371420000000001;
0.371420000000001;
-0.0571599999999997;
-0.400030000000001;
-0.442888;
-0.657178;
-1.000042;
-1.000042;
-1.000042;
-1.25719;
-1.25719;
-1.25719;
-1.25719;
-1.25719;
-1.25719;
-1.342906;
-1.428622;
-1.514338;
-1.68577;
-1.857202;
-2.11435;
-2.200066;
-2.45722;
-2.45722;
-2.542936;
-4.257259;
-5.37157;
-5.37157;
-6.057298;
-6.143014;
-6.22873;
-6.743032;
-6.871606;
-7.42876;
-7.514476;
-7.600192;
-8.114488;
-8.243062;
-8.885938;
-8.885938;
-8.714506;
-8.543074;
-8.543074;
-8.371636;
-8.371636;
-8.371636;
-8.371636;
-8.371636;
-8.371636;
-8.371636;
-8.371636;
-8.371636;
-7.085896;
-5.80015;
-5.80015;
-5.714434;
-5.543002;
-5.285854;
-5.285854;
-5.285854;
-5.114422;
-5.114422;
-4.94299;
-4.94299;
-4.94299;
-4.94299;
-4.94299;
-4.94299;
-4.94299;
-4.94299;
-4.94299;
-4.857274;
-4.857274;
-4.685842;
-4.685842;
-4.600126;
-4.342975;
-4.342975;
-4.0001101492;
-4.0001101492;
-4.0001101492;
-1.857202;
-1.342906;
-1.342906;
-1.085758;
-1.085758;
-1.000042;
-0.914325999999999;
-0.914325999999999;
-1.085758;
-1.085758;
-1.514338;
-2.11435;
-2.11435;
-2.542936;
-2.714368;
-2.714368;
-2.714368;
-2.714368;
-2.714368;
-2.714368;
-2.714368;
-2.8858;
-2.8858;
-2.971516;
-3.31438;
-3.31438;
-3.5715292;
-3.7429612;
-3.7429612;
-3.9143938;
-3.9143938;
-4.0858264;
-4.257259;
-4.257259;
-4.257259;
-4.257259;
-4.257259;
-4.0001101492;
-4.0001101492;
-3.5715292;
-3.5715292;
-3.4000966;
-3.31438;
-2.200066;
-1.857202;
-1.68577;
-1.68577;
-1.68577;
-1.68577;
-1.68577;
-1.68577;
-1.68577;
-1.68577;
-1.68577;
-1.68577;
-1.68577;
-1.68577;
-1.68577;
-1.68577;
-1.68577;
-1.68577;
-1.68577;
-1.68577;
-1.68577;
-1.68577;
-1.68577;
-1.68577;
-1.68577;
-1.68577;
-1.68577;
-1.68577;
-1.68577;
-1.514338;
-1.514338;
-1.25719;
-1.25719;
-1.085758;
-1.000042;
-0.828610000000001;
-0.828610000000001;
-0.828610000000001;
-0.828610000000001;
-0.828610000000001;
-0.828610000000001;
-0.828610000000001;
-0.828610000000001;
-0.828610000000001;
-0.828610000000001;
-0.828610000000001;
-0.828610000000001;
-0.828610000000001;
-0.828610000000001;
-0.828610000000001;
-0.828610000000001;
-0.828610000000001;
-0.828610000000001;
-0.914325999999999;
-0.914325999999999;
-0.914325999999999;
-0.914325999999999;
-0.914325999999999;
-0.914325999999999;
-0.914325999999999;
-0.914325999999999;
-0.914325999999999;
